road,id,model_type,condition,name,lat,lon,length
N1,1000938,link,,Keranirhat 4 km,22.1406663,92.0697771,950.999999999965
N1,1000939,link,,Box Culvert,22.1379163,92.0698882,302.99999999999727
N1,1000940,bridge,A,MOULOVER DOKAN,22.1369522329341,92.0699301281437,12.4
N1,1000941,link,,Box Culvert,22.1334441,92.0700827,501.0000000000332
N1,1000942,bridge,A,PATATR PULL CULVERT,22.1325208428571,92.0701565366459,15.4
N1,1000943,link,,"Cox,s Bazar 109 km",22.1320549,92.0701938,161.00000000000136
N1,1000944,link,,Bridge start,22.1308049,92.070416,118.99999999997135
N1,1000945,link,,Bridge end,22.1304716,92.0704993,61.00000000003547
N1,1000946,bridge,A,Pathanerpul Bridge,22.1299160285714,92.0706024714285,33.65
N1,1000947,link,,Bridge start,22.1285271,92.0708604,223.99999999998954
N1,1000948,link,,Bridge end,22.1282771,92.070916,31.00000000000591
N1,1000949,bridge,A,Noyakhalar Muk Bridge,22.1277338010309,92.0710012276288,27.9
N1,1000950,link,,Info.Missing,22.1240271,92.0715827,484.9999999999568
N1,1000951,link,,Box culvert,22.123666,92.0716382,10.000000000047748
N1,1000952,bridge,A,NOYAKHALARMUK,22.1230775989717,92.071701048329,15.4
N1,1000953,link,,Box culvert,22.1208049,92.0719438,388.99999999995316
N1,1000954,bridge,A,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,22.1204875006655,92.0719705134775,20.4
N1,1000955,link,,Km post missing,22.1151944,92.072416,600.9999999999991
N1,1000956,bridge,A,KARANERHAT CULVERT,22.1133524851063,92.0726869042553,5.0
N1,1000957,link,,Box culvert,22.1133056,92.0726938,282.0000000000391
N1,1000958,link,,Km post missing,22.1062222,92.0738049,717.9999999999609
N1,1000959,link,,Road to Bandarban(N108),22.1021667,92.0740549,558.0000000000496
N1,1000960,link,,Box culvert,22.0993052,92.0743604,111.99999999996635
N1,1000961,bridge,A,KARANERHAT CULVERT,22.09827857,92.074800422,7.2
N1,1000962,link,,Road to Satkaria (Z1019),22.0977497,92.0750271,250.0
N1,1000963,link,,Km post missing,22.097583,92.0752216,30.00000000002956
N1,1000964,link,,Box culvert,22.0942219,92.0798604,611.9999999999663
N1,1000965,bridge,A,KOACHIA(MADARBHI),22.0935775004504,92.0805047995495,11.2
N1,1000966,link,,"Cox,s Bazar 104 km",22.092833,92.0812493,222.00000000003683
N1,1000967,link,,"Cox,s Bazar 103 km,Pasea 5 km",22.0876941,92.088583,955.9999999999604
N1,1000968,link,,Box culvert,22.0844441,92.0924997,545.9999999999923
N1,1000969,bridge,A,MITADIGI ACADEMY,22.0840668315789,92.093196937799,2.0
N1,1000970,link,,"Cox,s Bazar 102 km,Pasha 3 km",22.0826104,92.0958886,418.00000000000637
N1,1000971,link,,Box culvert,22.081166,92.0982774,300.00000000001137
N1,1000972,bridge,A,MITADIGI,22.080520608,92.0984855314285,12.6
N1,1000973,link,,Km post missing,22.0752216,92.1001944,699.9999999999886
N1,1000974,link,,Bridge start,22.0699438,92.1038333,704.0000000000077
N1,1000975,link,,Bridge end,22.0698049,92.104,33.00000000001546
N1,1000976,bridge,A,RAJGHATA BRIDGE,22.0695600813559,92.1042754237288,30.3
N1,1000977,link,,"Cox,s Bazar 100 km,Pasra 2 km",22.0686938,92.10525,177.00000000002092
N1,1000978,bridge,A,THAKUR DIGI BOX CULVERT,22.0679099558303,92.1055530035335,2.0
N1,1000979,link,,Bridge start,22.0641667,92.107,565.9999999999741
N1,1000980,link,,Bridge end,22.0638611,92.1070833,45.000000000015916
N1,1000981,bridge,A,Khoria Nagar Bridge,22.0637567157894,92.1071061094736,38.5
N1,1000982,bridge,A,NOYA PARA BOX CULVERT,22.06088615,92.10773337,2.5
N1,1000983,link,,Box culvert,22.0605556,92.1078056,379.99999999999545
N1,1000984,link,,Km post missing,22.0604722,92.1078611,9.000000000014552
N1,1000985,link,,Box culvert,22.0568611,92.1090833,423.0000000000018
N1,1000986,bridge,A,PODUA NOYA PARA BOX CULVERT,22.0565051155339,92.1090854592233,8.2
N1,1000987,link,,Box culvert,22.0522778,92.1091111,514.9999999999864
N1,1000988,bridge,A,PODUA BAZAR BOX CULVERT,22.0519296419354,92.1090613887096,12.6
N1,1000989,link,,Km post missing,22.0516944,92.1090278,62.00000000001182
N1,1000990,link,,Box culvert,22.0486386,92.1082222,329.9999999999841
N1,1000991,bridge,A,PODUA BAZAR BOX CULVERT,22.0483713234624,92.1081938519362,6.0
N1,1000992,link,,Road to Tonkabati (Z1013),22.0449719,92.1078333,438.99999999996453
N1,1000993,link,,Box culvert,22.0443052,92.1073056,95.00000000002728
N1,1000994,bridge,A,BARO AWLIA(R),22.0440962566176,92.1070629529411,13.64
N1,1000995,link,,Km post missing,22.0434441,92.1063056,136.0000000000241
N1,1000996,link,,Box culvert,22.0379163,92.104,694.9999999999932
N1,1000997,bridge,A,TALOCKDNR PARA BOX CULVERT,22.0375898525773,92.1039891092783,2.5
N1,1000998,link,,"Cox.s Bazar 96 km,Lohaona 3 km",22.037083,92.1039722,96.99999999997999
N1,1000999,link,,Box culvert,22.0320827,92.1041667,567.0000000000073
N1,1001000,bridge,A,AMIRABAD BOX CULVERT,22.031864884656,92.1041246666666,2.5
N1,1001001,link,,Bridge start,22.028916,92.1035556,377.9999999999859
N1,1001002,bridge,A,Amirabad Bridge,22.0287013636363,92.1034293272727,68.8
N1,1001003,link,,Km post missing,22.0284438,92.1032778,55.00000000000682
N1,1001004,link,,Bridge end,22.0283327,92.1031944,19.000000000005457
N1,1001005,bridge,A,AMIRABAD LOHAGOR BOX CULVERT,22.0260045474972,92.1026967443826,2.0
N1,1001006,link,,"Cox,s Bazar 94 km,Lohaona 1 km",22.020666,92.1015556,899.0000000000009
N1,1001007,link,,Box culvert,22.0205549,92.1015,14.000000000010004
N1,1001008,bridge,A,AMIRABAD LOHAGORA BOX CULVERT,22.0204980278439,92.1014277681473,10.0
N1,1001009,link,,"Cox,s Bazar 93 km,Lohagora 6 km",22.0153056,92.094833,923.0000000000018
N1,1001010,bridge,A,LOHAGORA L.S BOX CULVERT,22.0078200503225,92.0927765812903,3.0
N1,1001011,link,,Box culvert,22.0077222,92.0927497,930.0000000000068
N1,1001012,link,,"Cox,s Bazar 92 km,Lohagra 0 km",22.0074167,92.0924997,48.99999999997817
N1,1001013,bridge,A,DIGIRPARK BOX CULVERT,22.0041726139784,92.0905686346236,12.6
N1,1001014,link,,Box culvert,22.0039167,92.0904163,464.999999999975
N1,1001015,bridge,A,DIGIRPAR BOX CULVERT,22.00042964,92.0883193766666,6.2
N1,1001016,link,,Box culvert,21.9999441,92.0880274,540.0000000000205
N1,1001017,link,,"Cox,s Bazar 87 km",21.999833,92.0879997,16.000000000019554
N1,1001018,bridge,A,ZADUNAGOR FILLING BOX CULVERT,21.9958359641681,92.0874589126142,3.0
N1,1001019,bridge,A,ZADUNAPUR SHAPIR FILLING STATION -(2) BOX CULVERT,21.9957410021937,92.0874460645338,12.4
N1,1001020,link,,Box culvert,21.9951108,92.0873608,546.9999999999686
N1,1001021,link,,Box culvert,21.9950552,92.0872774,16.999999999995907
N1,1001022,bridge,A,Khasmahal Bridge,21.9922334387096,92.0863582073732,58.5
N1,1001023,link,,Bridge start,21.9913886,92.086083,434.0000000000259
N1,1001024,link,,Bridge end,21.9908886,92.0859163,60.000000000002274
N1,1001025,link,,"Cox,s Bazar 86 km,Chokaria 28 km",21.9907219,92.0858608,19.000000000005457
N1,1001026,bridge,A,ZADUNAGOR BUS STATION BOX CULVERT,21.990280244375,92.08568596625,14.2
N1,1001027,link,,Box culvert,21.9893886,92.085333,159.99999999996817
N1,1001028,bridge,A,Aadunagor bridge,21.9870408741379,92.0839943655172,24.2
N1,1001029,link,,Bridge start,21.9862219,92.0835274,406.0000000000059
N1,1001030,link,,Bridge end,21.9860552,92.0834441,24.00000000000091
N1,1001031,link,,"Cox,s Bazar 87 km,Chokaria 27 km",21.9829716,92.0817771,389.00000000001
N1,1001032,bridge,A,HATIAR PULL PC GIDER BRIDGE,21.9819040437735,92.080773326415,22.5
N1,1001033,link,,Bridge start,21.9811104,92.0800271,264.99999999998636
N1,1001034,link,,Bridge end,21.9810549,92.0799438,25.000000000034106
N1,1001035,bridge,A,HATIAR PULL BOX CULVERT,21.9804623633858,92.0788716271653,18.7
N1,1001036,link,,Box culvert,21.9798882,92.0778327,253.99999999996226
N1,1001037,bridge,A,SHIX DAR PARA BOX CULVERT,21.979298574269,92.0758492263157,3.5
N1,1001038,link,,Box culvert,21.9789716,92.0747493,342.0000000000414
N1,1001039,link,,"Cox,s Bazar 88 km,Chowria 27 km",21.9781104,92.0739993,132.99999999998136
N1,1001040,bridge,A,MUSKAMPANI PARA BOX CULVERT,21.9738684029498,92.0683204789577,2.5
N1,1001041,link,,"Cox,s Bazar 83 km,Chokaria 25 km",21.9729438,92.0670827,1016.9999999999959
N1,1001042,link,,Road to Banskhali (R171),21.9720827,92.0657222,170.99999999999227
N1,1001043,bridge,A,AODU NAGOR (2) BOX CULVERT,21.9689581196808,92.0641501117021,1.5
N1,1001044,link,,Box culvert,21.967666,92.0635,564.0000000000214
N1,1001045,link,,Km post missing,21.9654167,92.0625556,264.99999999998636
N1,1001046,bridge,A,Rataykul Bridge,21.9622138572549,92.0633168764705,22.4
N1,1001047,link,,Bridge start,21.9620278,92.0633611,254.99999999999545
N1,1001048,link,,Bridge end,21.9618611,92.0634444,21.000000000015007
N1,1001049,bridge,A,BONPUKR PARA BOX CULVERT,21.9592401112903,92.0652791298387,8.2
N1,1001050,link,,Box culvert,21.9590833,92.0653889,372.0000000000141
N1,1001051,bridge,A,BON PUKUL PARA BOX CULVERT,21.9580321636363,92.0663932818182,3.0
N1,1001052,link,,Km post missing,21.9578333,92.0665833,351.99999999997544
N1,1001053,link,,Box culvert,21.9569167,92.0673327,84.99999999997954
N1,1001054,bridge,A,SANTI RCC GIDER BRIDGE,21.9520795406909,92.0678138084453,22.4
N1,1001055,link,,Bridge start,21.9516111,92.0678604,521.000000000015
N1,1001056,link,,Bridge end,21.9514444,92.0678604,21.000000000015007
N1,1001057,link,,Info.Missing,21.9489441,92.0675271,302.99999999999727
N1,1001058,bridge,A,SANTI BOX CULVERT,21.9453993720173,92.0669286609544,1.4
N1,1001059,link,,Box culvert,21.9446663,92.0668049,461.00000000001273
N1,1001060,link,,Km post missing,21.940583,92.0643889,538.9999999999873
N1,1001061,bridge,A,BRICK FIELD BOX CULVERT,21.9360290154471,92.0625427235772,4.5
N1,1001062,link,,Box culvert,21.9354441,92.0623056,615.0000000000091
N1,1001063,bridge,A,BACK FILD BOX CULVERT,21.9339454415019,92.0616661541501,9.3
N1,1001064,link,,Box culvert,21.9333608,92.0614167,252.9999999999859
N1,1001065,bridge,A,AZIZNAGOR FOREST BOX CULVERT,21.9323086726114,92.0608009579617,4.5
N1,1001066,link,,"Cox,s Bazar 78 km",21.9322216,92.06075,156.99999999998226
N1,1001067,link,,Box culvert,21.931666,92.0603611,78.00000000003138
N1,1001068,bridge,A,AZIZ NOGOR FOREST BOX CULVERT,21.93038125,92.0596840375,4.7
N1,1001069,link,,Box culvert,21.9296104,92.0592778,264.00000000001
N1,1001070,link,,"Cox,s Bazar 77 km/Start of Cox's Bazar Road Division. / Cox,s Bazar 77 km/Start of Cox's Bazar Road Division.",21.9235827,92.0585,672.999999999945
N1,1001071,bridge,A,AZIZNAGOR BOX CULVERT,21.9179119605128,92.0597362988034,2.0
N1,1001072,link,,Box culvert,21.9177216,92.0597778,585.0000000000364
N1,1001073,bridge,A,AZIZ NOGAR BOX CULVERT,21.9167591663366,92.0599899313531,3.0
N1,1001074,link,,Box culvert,21.9160833,92.0601389,302.99999999999727
N1,1001075,link,,"Cox,s Bazar 76 km",21.9148333,92.0604722,146.99999999999136
N1,1001076,bridge,A,AZIZ NAGOR 1,21.9140727206278,92.0605472089686,4.0
N1,1001077,link,,Box culvert,21.9128611,92.0606667,223.0000000000132
N1,1001078,bridge,A,AZIZ NAGOR 2,21.909622912133,92.0605661266144,9.2
N1,1001079,link,,Box culvert,21.9083889,92.0605278,510.99999999996726
N1,1001080,link,,"Cox,s Bazar 75 km",21.9059444,92.0609167,270.00000000003865
N1,1001081,link,,Road to Lama(Z1007),21.9031667,92.0611667,307.9999999999927
N1,1001082,link,,"Cox,s Bazar 74 km",21.8969997,92.0612222,564.9999999999977
N1,1001083,link,,Road to Toitong (Z1124),21.89646793301105,92.06108684571824,62.99999999998818
N1,1001084,bridge,A,HARBHANG CHOR,21.8910236519337,92.0597010756906,13.64
N1,1001085,link,,Box culvert,21.8908886,92.0596667,661.0000000000014
N1,1001086,link,,"Cox,s Bazar 73 km",21.8883886,92.0600833,281.99999999998226
N1,1001087,bridge,A,GHOIL MARA BOX CULVERT,21.8812215213685,92.0590015447779,9.3
N1,1001088,link,,Box culvert,21.8810271,92.0589722,833.0000000000268
N1,1001089,link,,Cox's Bazar 72 km,21.879416,92.0590833,178.99999999997362
N1,1001090,bridge,A,HARBANG,21.8751197401574,92.0591098413385,3.0
N1,1001091,link,,Box culvert,21.874916,92.0591111,508.0000000000382
N1,1001092,link,,Info.Missing,21.8704993,92.0591389,500.99999999997635
N1,1001093,bridge,A,HARBANG,21.8628351415656,92.0594848712238,3.0
N1,1001094,link,,Box culvert,21.8625,92.0595,906.9999999999823
N1,1001095,link,,Km post missing,21.8616389,92.0596111,93.00000000001774
N1,1001096,bridge,A,HARBANGCHORA,21.8599725797297,92.0601907085585,56.4
N1,1001097,link,,Bridge start,21.8597222,92.0602778,221.99999999998
N1,1001098,link,,Bridge end,21.8592222,92.0604444,59.00000000002592
N1,1001099,bridge,A,ALIPUR BOX CULVERT,21.8529287900552,92.0609576198894,14.3
N1,1001100,link,,"Cox,s Bazar 69 km",21.85275,92.0609722,723.9999999999895
N1,1001101,link,,Box culvert,21.8526111,92.0609722,21.000000000015007
N1,1001102,bridge,A,HARBANG,21.8508595323144,92.0609491344978,2.1
N1,1001103,link,,Box culvert,21.8505,92.0609444,228.999999999985
N1,1001104,link,,"Cox,s Bazar 68 km",21.8441386,92.0628056,764.9999999999864
N1,1001105,bridge,A,HAR BAG BOX CULVERT,21.8429700741784,92.0635984638497,4.5
N1,1001106,link,,Box culvert,21.842583,92.0638611,213.00000000002228
N1,1001107,bridge,A,HAR BAG BOX CULVERT,21.8403935683229,92.0649325472049,3.0
N1,1001108,link,,Box culvert,21.8399719,92.0651389,322.00000000000273
N1,1001109,link,,"Cox,s Bazar 67 km",21.8363052,92.067416,482.00000000002774
N1,1001110,bridge,A,ATKOTA,21.8341033152866,92.0682735910828,15.8
N1,1001111,link,,Box culvert,21.8336663,92.0684438,313.99999999996453
N1,1001112,link,,Road to Paharchaanda(Z1125),21.8322216,92.0689993,170.99999999999227
N1,1001113,link,,Cox's Bazar 66 km,21.8280827,92.0712771,482.00000000002774
N1,1001114,bridge,A,AKOTA BAZAR BOX CULVERT,21.8280258214285,92.0713035547619,7.3
N1,1001115,bridge,A,BODOI TOLA RCC GIDER BRIDGE,21.8257831806122,92.0723466282313,46.0
N1,1001116,link,,Bridge start,21.8256938,92.0723882,293.9999999999827
N1,1001117,link,,Bridge end,21.8252771,92.0725549,48.00000000000182
N1,1001118,bridge,A,BODAITALI BOX CULVERT,21.8211428750483,92.0740201388781,12.4
N1,1001119,link,,Box culvert,21.8208882,92.0741104,516.9999999999959
N1,1001120,link,,Cox's Bazar 65km,21.8195271,92.0741382,149.0000000000009
N1,1001121,bridge,A,BODOITOLI BOX CULVERT,21.8181692602209,92.0739442353591,14.0
N1,1001122,link,,Box culvert,21.8179716,92.073916,180.99999999998317
N1,1001123,link,,Cox.s Bazar 64 km,21.8119444,92.0776382,831.0000000000173
N1,1001124,link,,Road to Paharchanda(Z1002),21.8045278,92.077166,843.9999999999941
N1,1001125,bridge,A,BANIYAR CHORA,21.8034238025641,92.0772322128205,14.0
N1,1001126,link,,Bridge start,21.8031389,92.0772493,156.0000000000059
N1,1001127,link,,Bridge end,21.8030278,92.0772771,14.999999999986358
N1,1001128,link,,"Cox,s Bazar 63 km",21.8029167,92.0772771,10.000000000047748
N1,1001129,link,,"Cox,s Bazar 62 km",21.7941941,92.0783882,992.999999999995
N1,1001130,bridge,A,NOL BELA-1 BOX CULVERT,21.787854008387,92.0788540064516,20.6
N1,1001131,link,,Box culvert,21.7873886,92.0788882,774.9999999999773
N1,1001132,bridge,A,NOL BELA BOX CULVERT,21.786997484,92.0789493159999,21.0
N1,1001133,link,,Box culvert,21.7864997,92.0790271,100.00000000002274
N1,1001134,link,,"Cox,s Bazar 61 km",21.7853052,92.079166,137.9999999999768
N1,1001135,bridge,B,NOLBELA BOX CULVERT,21.7841953311111,92.0792425355555,14.2
N1,1001136,link,,Box culvert,21.7836941,92.0792771,180.00000000000682
N1,1001137,link,,"Cox,s Bazar 60 km",21.7782493,92.0840552,819.0000000000168
N1,1001138,link,,Box culvert,21.7776382,92.0843886,79.99999999998408
N1,1001139,link,,Box culvert,21.7758049,92.0851108,224.9999999999659
N1,1001140,link,,Intersection with Z1126,21.7737216,92.0840552,195.00000000005002
N1,1001141,bridge,A,DIDDA BAZAR BOX CULVERT,21.7735339222222,92.0839144733333,15.7
N1,1001142,link,,Box culvert,21.7732771,92.0837219,134.9999999999909
N1,1001143,bridge,C,MATHAMUHURI BRIDGE,21.7715943354948,92.0821099546075,300.0
N1,1001144,link,,"Cox,s Bazar 59 km",21.7713049,92.0818327,293.00000000000637
N1,1001145,link,,Bridge start,21.7711938,92.0816382,24.00000000000091
N1,1001146,link,,Bridge end,21.7693327,92.079416,310.9999999999786
N1,1001147,link,,Road to Tuabazar (Z1127),21.7664722,92.0767771,428.9999999999736
N1,1001148,link,,Km post missing,21.7646389,92.075916,236.00000000004684
N1,1001149,link,,Road to Badarkhali (R172),21.7596389,92.0764993,574.9999999999886
N1,1001150,link,,"Cox,s Bazar 57 km",21.7546944,92.0770271,552.9999999999973
N1,1001151,link,,"Cox,s Bazar 56 km",21.7466386,92.080916,1002.0000000000095
N1,1001152,bridge,B,BANDI BAZAR BOX CULVERT,21.7401466184971,92.0826243745664,9.3
N1,1001153,link,,Box culvert,21.7392497,92.0828604,865.0000000000091
N1,1001154,bridge,A,KUMARIKOOL BOX CULVERT,21.7385629191489,92.0831876319149,14.0
N1,1001155,link,,Cox's Bazar 55 km,21.738083,92.0834163,140.9999999999627
N1,1001156,link,,Box culvert,21.7376386,92.0834719,50.99999999998772
N1,1001157,bridge,A,PASIYAKALI BOX CULVERT,21.7326068595588,92.0837488330882,5.2
N1,1001158,link,,Box culvert,21.7315827,92.0838052,680.0000000000068
N1,1001159,bridge,A,PASIYAKALI (2),21.7309878314917,92.0838156441988,38.8
N1,1001160,link,,Bridge start,21.7299993,92.083833,181.00000000004002
N1,1001161,link,,Bridge end,21.7296382,92.083833,38.99999999998727
N1,1001162,link,,"Cox,s Bazar 54 km",21.7290271,92.0838608,69.00000000001683
N1,1001163,bridge,A,HASIRUGIGI,21.7240739341074,92.083544148476,12.6
N1,1001164,link,,Box culvert,21.7229438,92.0834719,688.9999999999645
N1,1001165,intersection,,Road to Alikadam(Z1005),21.7215271,92.0830827,0.0
N1,1001166,link,,Cox's Bazar 53km,21.7204716,92.0822493,311.00000000003547
N1,1001167,link,,Pipe Culvert,21.7169438,92.0824993,419.9999999999591
N1,1001168,link,,"Cox,s Bazar 52 km",21.7120833,92.0821104,612.9999999999995
N1,1001169,bridge,A,CHOHAJANYA (1),21.7092513759013,92.0806750603415,12.8
N1,1001170,link,,Box culvert,21.7080278,92.0800549,526.9999999999868
N1,1001171,link,,"Cox,s Bazar 51 km",21.7040556,92.0788604,489.00000000003274
N1,1001172,bridge,A,CHOHAJANIYA (2),21.7028300370967,92.0786456251612,9.3
N1,1001173,link,,Box culvert,21.7013611,92.0783882,310.0000000000023
N1,1001174,link,,Cox's Bazar 50km,21.6957497,92.0805827,697.9999999999791
N1,1001175,link,,Cox's Bazar 49km,21.6868608,92.0800827,1012.0000000000005
N1,1001176,link,,Cox's Bazar 48 km,21.678416,92.0770827,1000.0
N1,1001177,bridge,A,JASJARI BRIDGE,21.676279289928,92.0768074748201,59.6
N1,1001178,link,,Bridge start,21.6747493,92.0766104,417.00000000003
N1,1001179,link,,Bridge end,21.6742216,92.0765549,61.99999999995498
N1,1001180,bridge,A,DULAHAJARA (SAFARI PARK),21.6721049602836,92.0763992531915,14.0
N1,1001181,link,,Box culvert,21.6704438,92.0762771,423.0000000000018
N1,1001182,link,,"Cox,s Bazar 47 km",21.6695549,92.0760549,34.00000000004866
N1,1001183,link,,Road to Garzania (Z1130),21.6688327,92.0759438,96.00000000000364
N1,1001184,bridge,A,DULAHAJARA CULVERT,21.6629404415143,92.075071645953,3.5
N1,1001185,link,,Box culvert,21.6618889,92.074916,765.9999999999627
N1,1001186,link,,"Cox,s Bazar 46 km",21.6606111,92.0750827,143.0000000000291
N1,1001187,bridge,A,DULAHAJAR BRIDGE,21.6600543017045,92.0751025664772,54.4
N1,1001188,link,,Bridge start,21.6590556,92.0751382,175.99999999998772
N1,1001189,link,,Bridge end,21.653,92.0751382,55.999999999983174
N1,1001190,link,,"Cox,s Bazar 45 km",21.6518056,92.0737771,783.9999999999918
N1,1001191,bridge,C,BOYRAGIR KHIL,21.6508560658227,92.0735619202531,61.0
N1,1001192,link,,Bridge start,21.6497219,92.0733049,237.0000000000232
N1,1001193,link,,Bridge end,21.6491941,92.0733049,62.00000000001182
N1,1001194,link,,Box culvert,21.649083,92.0733049,17.99999999997226
N1,1001195,bridge,A,PAGOLARIBIL,21.6480847609561,92.0733292227091,4.5
N1,1001196,link,,Box culvert,21.6468052,92.0733604,251.0000000000332
N1,1001197,link,,"Cox,s Bazar 44 km",21.6428608,92.0732216,447.00000000000273
N1,1001198,link,,"Cox,s Bazar 43 km",21.634833,92.0770271,1017.9999999999723
N1,1001199,link,,"Cox,s Bazar 42 km",21.6259716,92.0773882,1028.00000000002
N1,1001200,bridge,B,KHUTAKHALI,21.6225351880109,92.0737034768392,1.45
N1,1001201,link,,Box culvert,21.6213604,92.0724438,733.9999999999804
N1,1001202,link,,Cox's Bazar 41km,21.6197771,92.0705271,266.00000000001955
N1,1001203,bridge,A,Khutakhali Bazar Bridge,21.618376660401,92.0691713375939,44.55
N1,1001204,link,,Bridge start,21.617166,92.0679993,399.0000000000009
N1,1001205,link,,Bridge end,21.6167771,92.0678049,50.99999999998772
N1,1001206,link,,"Z1131, Kutakhali-Maheshkhali",21.6150556,92.0667771,58.99999999996908
N1,1001207,link,,"Cox,s Bazar 40 km",21.61225,92.0652222,115.0000000000091
N1,1001208,link,,Box culvert,21.610086825,92.06399479375,140.0000000000432
N1,1001209,link,,Box culvert,21.6073056,92.0624167,179.99999999994998
N1,1001210,bridge,A,FULCHARI (NEWPARA),21.6065189670012,92.0623070695106,7.0
N1,1001211,bridge,A,FULCHARI (NEWPARA),21.6051753127979,92.0621198087829,5.2
N1,1001212,link,,"Cox,s Bazar 39 km",21.6039167,92.0619444,797.0000000000255
N1,1001213,link,,Box culvert,21.603029505025123,92.061920540201,57.00000000001637
N1,1001214,bridge,A,FULCHARI CULVERT,21.5985935301507,92.061801241206,9.3
N1,1001215,link,,Box culvert,21.5977219,92.0617778,341.0000000000082
N1,1001216,bridge,A,FULCHARI BAZAR,21.5960736973421,92.0614095408637,14.0
N1,1001217,link,,Cox's Bazar 38km,21.5951108,92.0611944,601.9999999999754
N1,1001218,link,,Box culvert,21.59379884019608,92.06161870980392,81.99999999999363
N1,1001219,bridge,A,NAPITE KHALI CULVERT,21.5894309740196,92.0630313509804,1.4
N1,1001220,link,,Box culvert,21.588583,92.0633056,326.0000000000218
N1,1001221,bridge,C,NAPITE KHALI,21.5876028,92.0649047857142,4.5
N1,1001222,link,,"Cox,s Bazar 37 km",21.5875274,92.0650278,503.99999999996226
N1,1001223,link,,Box culvert,21.5861941,92.0650278,100.00000000002274
N1,1001224,link,,Box culvert,21.584833,92.0652222,168.00000000000637
N1,1001225,bridge,A,EAST NAPITL KHAL BOX CULVERT,21.5830741250341,92.0657158465116,2.5
N1,1001226,link,,Cox's Bazar 36 km,21.5791938,92.0668049,730.9999999999945
N1,1001227,link,,Box culvert,21.5769993,92.0697216,129.0000000000191
N1,1001228,bridge,A,NAEK KHALI BOX CULVERT,21.5744075162901,92.0707446712247,12.4
N1,1001229,link,,"Cox,s Bazar 35 km",21.5717216,92.0718049,840.9999999999513
N1,1001230,link,,Box Culvert,21.564,92.0702493,694.0000000000168
N1,1001231,link,,"Cox,s Bazar 34 km",21.5629444,92.0700271,326.0000000000218
N1,1001232,bridge,A,KHODIA BARI PRIMARY BOX CULVERT,21.5623201688888,92.0698139251851,9.5
N1,1001233,link,,Box Culvert,21.5618056,92.0696382,134.9999999999909
N1,1001234,link,,Box Culvert,21.5608333,92.0692771,120.9999999999809
N1,1001235,bridge,A,ISLAMABAD KHODIABARI BOX CULVERT,21.5603042595174,92.0691476,4.8
N1,1001236,bridge,A,ISLAMABAD KHODIA BARI BOX CULVERT,21.5594892512064,92.0689481,7.0
N1,1001237,link,,"Cos,x Bazar 33 km",21.5555,92.0679716,746.0000000000377
N1,1001238,bridge,A,Eidgaon Bazar Bridge,21.5554256122448,92.0679503244898,46.0
N1,1001239,link,,Bridge start,21.5553056,92.067916,195.99999999996953
N1,1001240,link,,Bridge end,21.5548889,92.0678049,52.00000000002092
N1,1001241,link,,Bridge start,21.5484719,92.0670827,423.0000000000018
N1,1001242,link,,Bridge end,21.548083,92.0670271,45.99999999999227
N1,1001243,bridge,A,Goro Bazar Bridge,21.5470666065573,92.0668953754098,44.63
N1,1001244,link,,"Cox,s Bazar 32 km",21.546583,92.0668327,182.99999999999272
N1,1001245,link,,Cox's Bazar 31km,21.538333,92.0639722,887.0000000000005
N1,1001246,link,,Cox.s Bazar 30 km,21.5294993,92.0650278,1016.0000000000196
N1,1001247,link,,Box culvert,21.5283049,92.0650833,32.99999999995862
N1,1001248,link,,Box culvert,21.5264716,92.0651944,212.00000000004593
N1,1001249,bridge,A,SHAT GOREA PARA BOX CULVERT,21.5255297395348,92.0653252244186,14.0
N1,1001250,bridge,A,KALIRCHARA BOX CULVERT,21.5237332279069,92.0655747598837,8.0
N1,1001251,link,,Bridge start,21.5234716,92.0656111,343.9999999999941
N1,1001252,link,,Bridge end,21.5233049,92.0656389,19.99999999998181
N1,1001253,link,,Box culvert,21.5220827,92.0658611,139.00000000001
N1,1001254,bridge,A,KALIRCHARA BAZAR BOX CULVERT,21.5207709407407,92.0661440629629,15.4
N1,1001255,link,,"Cox,s Bazar 29 km",21.520666,92.0661667,161.99999999997772
N1,1001256,bridge,A,KALIRCHAR,21.5195088091891,92.0666746302702,5.0
N1,1001257,link,,Box culvert,21.5161111,92.068166,555.0000000000068
N1,1001258,bridge,A,RASHIDNAGAR,21.5137419731132,92.069340890566,3.0
N1,1001259,link,,Box culvert,21.5126944,92.0698604,423.9999999999782
N1,1001260,link,,Cox.s Bazar 28 km,21.5125556,92.0699438,27.000000000043656
N1,1001261,bridge,A,ROSHIDNAGAR CULVERT,21.5104396976562,92.0708606554687,2.5
N1,1001262,link,,Box culvert,21.5083889,92.0717493,512.0000000000005
N1,1001263,link,,Box culvert,21.5069722,92.072916,204.00000000000773
N1,1001264,bridge,A,DOLERCHARA CULVERT,21.5065069274647,92.0733026419014,7.5
N1,1001265,bridge,A,DOLERCHARA CULVERT,21.5051319429577,92.0744452552816,12.4
N1,1001266,link,,Cox's Bazar 27km,21.505,92.0745549,283.9999999999918
N1,1001267,link,,Box culvert,21.4974719,92.0765549,911.0000000000014
N1,1001268,link,,Cox's Bazar 26km,21.4968608,92.0769438,88.99999999999864
